ID;LAT;LONG;ANO;LANCE;SECTOR;ESTRATO;PROFUNDIDAD;DURACION;KG
432;38,34233;0,4825;2018;102;112;5;574,75;55;24,70500
433;38,34317;0,4835;2015;95;112;5;561;60;7,87100
434;38,3434998;-0,0478333;1994;42;112;2;93;30;15,75000
435;38,3454998;0,4839998;2012;69;112;5;564;60;10,06200
436;38,346;0,486;2017;99;112;5;579,25;60;9,92700
437;38,3464998;-0,0446666;2000;42;112;2;92;30;7,88800
438;38,3476665;0,4874998;2013;77;112;5;577;60;24,22300
439;38,3479998;0,4811664;2010;79;112;5;559;60;17,75500
440;38,3484998;0,4808331;1998;46;112;5;585;43;21,74300
441;38,3531665;-0,0441666;2007;64;112;2;91;30;8,37600
442;38,3536665;0,4864998;1995;38;112;5;577;50;5,66900
443;38,3545;-0,04433;2015;89;112;2;91;20;36,22200
444;38,3578331;0,0391666;2005;46;112;2;91;30;6,38900
445;38,3596665;-0,0413333;1995;40;112;2;91;30;5,64600
446;38,361;-0,03967;2016;94;112;2;91;30;35,62600
447;38,36417;-0,037;2017;93;112;3;91;30;13,25300
448;38,369;-0,029;2018;92;112;2;90;30;19,12900
449;38,36983;-0,02783;2018;96;112;2;90,25;30;21,05300
450;38,3828331;0,5098331;1996;51;112;5;585;60;11,45400
451;38,3859998;0,5099997;1994;39;112;5;580;60;6,67100
452;38,3874998;0,5164997;2000;49;112;5;590;60;9,81400
453;38,3901665;0,5146664;1999;49;112;5;580;60;13,46800
454;38,4396664;0,4473331;2002;63;112;4;302;60;114,98800
455;38,4401664;0,4596664;2006;63;112;4;331;60;43,02900
456;38,4401664;0,5329997;2008;71;112;5;537;60;9,17900
457;38,4429998;0,4609998;2007;67;112;4;334;60;37,82600
458;38,44483;0,40483;2014;93;112;3;178;30;49,74200
459;38,44517;0,40417;2017;96;112;4;176,75;30;16,18000
460;38,4473331;0,4513331;2003;48;112;4;296;60;21,71100
461;38,4474998;0,4566664;2005;50;112;4;310;60;41,61000
462;38,4476664;0,4059998;2013;74;112;3;176;30;37,97500
463;38,4476664;0,4633331;2009;62;112;4;331;60;27,38700
464;38,4484998;0,4076665;2001;55;112;3;178;30;4,97000
465;38,4489998;0,4074998;2012;66;112;3;176;20;15,63200
466;38,4496664;0,4079998;2007;68;112;3;176;30;103,59800
467;38,44983;0,40817;2016;97;112;3;176;30;8,47800
468;38,45017;0,40817;2018;95;112;3;176;30;43,93700
469;38,4503331;0,4086665;1999;54;112;3;177;30;11,40100
470;38,4506664;0,4074998;2004;53;112;3;174;30;17,22600
471;38,4508331;0,4081665;2011;60;112;3;176;30;27,15200
472;38,45117;0,409;2018;99;112;3;176,5;30;43,38400
473;38,4518331;0,4574998;1997;47;112;4;304;60;33,02300
474;38,45233;0,40967;2015;92;112;3;176;30;29,56700
475;38,453;-0,25417;2017;91;112;2;55;30;55,26000
476;38,4534998;-0,2439999;2007;65;112;2;55;30;19,95400
477;38,4534998;-0,2404999;2004;119;112;2;57;30;11,15800
478;38,4541664;-0,2516665;2013;69;112;2;55;30;25,53200
479;38,45417;-0,2495;2014;87;112;2;53;30;18,78100
480;38,4544998;-0,2463332;2011;55;112;2;55;35;16,27700
481;38,4545;-0,25;2015;87;112;2;54;30;11,14200
482;38,4546664;-0,2459999;2008;64;112;2;55;30;23,34900
483;38,4546664;-0,2434999;2012;61;112;2;55;30;13,14200
484;38,45483;-0,2555;2016;92;112;2;54;30;17,08000
485;38,4548331;-0,2403332;2009;57;112;2;56;30;29,41700
486;38,4548331;-0,2383332;2005;45;112;2;56;30;47,97500
487;38,45567;-0,2205;2018;91;112;2;59,5;30;69,02600
488;38,45583;-0,22417;2018;95;112;2;58,25;30;51,97200
489;38,4574998;0,4128331;2002;64;112;3;174;30;63,57800
490;38,4596664;0,4148331;2006;146;112;3;170;30;313,64100
491;38,4611664;0,4164998;2003;49;112;3;176;30;13,39600
492;38,4659998;0,5381664;2009;61;112;5;38;60;13,52000
493;38,4698331;0,4743331;2008;70;112;4;325;60;48,02500
494;38,4699998;0,4239998;1998;47;112;3;176;30;5,02000
495;38,4718331;0,4756664;2011;62;112;4;327;60;43,97700
496;38,47217;0,475;2016;99;112;4;323;60;38,41600
497;38,4723331;0,4686664;1998;48;112;4;301;60;21,76700
498;38,473;0,47567;2014;95;112;4;324;60;48,32400
499;38,4733331;0,4238331;1995;39;112;3;171;30;7,58200
500;38,4738331;0,4261664;1994;38;112;3;175;30;8,67900
501;38,4754998;0,4711664;2001;56;112;4;302;45;85,19300
502;38,4756664;0,5391664;2010;77;112;5;530;60;12,64900
503;38,47567;0,47733;2018;97;112;4;334,75;60;22,17600
504;38,4765;0,47817;2015;94;112;4;327;60;27,42600
505;38,4768331;0,4781664;2012;68;112;4;326;60;8,79900
506;38,477;0,47767;2018;101;112;4;333,5;60;57,11800
507;38,4786664;0,4789998;2010;78;112;4;324;60;62,92200
508;38,4793331;0,4791664;2013;76;112;4;328;50;38,95300
509;38,4825;-0,12683;2016;93;112;2;68;30;61,76100
510;38,48283;-0,13117;2017;92;112;2;66,5;30;33,58300
511;38,483;0,47967;2017;98;112;4;343;60;20,09200
512;38,4834998;0,4764998;1995;48;112;4;310;60;16,83300
513;38,4841664;-0,1291666;2013;70;112;2;65;30;16,94100
514;38,485;-0,1265;2014;88;112;2;65;30;16,31600
515;38,4856664;-0,1259999;2009;58;112;2;66;30;39,76700
516;38,4861664;-0,1239999;2011;56;112;2;65;30;12,60700
517;38,4863331;-0,1241666;2012;62;112;2;65;30;12,78600
518;38,4866664;0,4784998;1999;55;112;4;312;60;20,88000
519;38,48683;-0,1125;2015;88;112;2;68;30;40,00600
520;38,4901664;-0,1164999;2008;65;112;2;65;30;9,34100
521;38,493;-0,11333;2018;94;112;2;64,25;30;18,85500
522;38,49317;-0,10783;2018;90;112;2;67;30;28,23400
523;38,4933331;0,4774998;1996;50;112;4;296;60;19,61500
524;38,5246664;-0,0024999;2013;71;112;2;74;30;10,75300
525;38,525;0,0035;2014;89;112;2;76;30;13,76000
526;38,5259997;-0,0049999;2012;63;112;2;72;30;15,14500
527;38,5264997;-0,0054999;2011;57;112;2;73;30;9,68200
528;38,5276664;0,0076666;2009;59;112;2;74;30;20,31700
529;38,5286664;0,9554996;1995;55;112;5;523;60;26,59500
530;38,5288331;0,0094999;2008;66;112;2;73;30;9,47700
531;38,5319997;0,0154999;2005;47;112;2;72;30;4,23800
532;38,5339997;0,4911664;2001;57;112;4;288;60;98,47800
533;38,5355;0,95;2016;107;112;5;521;60;30,37600
534;38,5376664;0,4871664;2002;65;112;4;265;30;41,66800
535;38,53767;0,94467;2015;96;112;5;532;60;24,18700
536;38,5418331;0,4966664;1999;56;112;4;295;60;107,60000
537;38,5448331;0,0308333;2002;136;112;2;69;30;14,61400
538;38,5478331;0,4926664;2006;64;112;4;274;30;23,99300
539;38,5488331;0,4893331;2005;51;112;4;251;30;138,20000
540;38,5504997;0,0393333;2003;124;112;2;68;30;12,45300
541;38,5518331;0,4943331;2013;75;112;4;269;61;68,96100
542;38,55883;0,9285;2017;106;112;5;490,25;60;43,33900
543;38,5599997;0,4946664;2012;67;112;4;269;60;35,82800
544;38,56067;0,49433;2018;96;112;4;268,5;60;35,75700
545;38,5608333;0,49433333;2011;61;112;4;261;60;35,39700
546;38,564;0,49433;2018;100;112;4;267,5;60;92,80600
547;38,5683331;0,4949998;1997;48;112;4;259;60;97,60900
548;38,5738331;0,4949998;2009;63;112;4;259;30;57,13500
549;38,57567;0,49317;2016;98;112;4;243;60;215,44800
550;38,576;0,49483;2015;93;112;4;248;60;62,68000
551;38,577;0,49517;2014;94;112;4;252;60;92,19900
552;38,5794997;0,4956664;2008;69;112;4;252;30;76,46800
553;38,58217;0,49683;2017;97;112;4;263,25;60;64,12400
554;38,5876664;0,4958331;2010;76;112;4;240;60;162,43500
555;38,5891664;0,5003331;1996;49;112;4;270;30;10,47100
556;38,5909997;0,5029997;1998;49;112;4;294;60;34,22300
557;38,5959997;0,2753332;1995;42;112;2;75;30;7,70800
558;38,6006664;0,2751665;1999;53;112;2;80;30;9,58300
559;38,604833;0,5019997;1994;40;112;4;286;60;63,96800
560;38,608333;0,2736665;1996;45;112;2;78;30;4,54400
561;38,6099997;1,6379997;2001;70;112;4;423;60;107,03500
562;38,6104997;0,2733332;2002;68;112;2;76;30;17,33200
563;38,6131664;0,3354998;1995;45;112;2;94;30;16,80700
564;38,6136664;0,3364998;2002;67;112;2;94;30;18,88900
565;38,6274997;0,2668332;2006;144;112;2;65;30;18,62600
566;38,6296664;0,2679998;2008;67;112;2;70;30;20,45800
567;38,6316664;0,2743332;2000;53;112;2;73;30;18,53000
568;38,6321664;0,2704998;2009;60;112;2;71;30;43,23600
569;38,6321664;0,4054998;2001;58;112;3;119;30;12,81000
570;38,6326664;0,4041665;1998;50;112;3;119;30;8,33700
571;38,633833;0,3929998;1994;37;112;3;115;30;16,64100
572;38,634833;0,4056665;2007;69;112;3;117;30;32,12900
573;38,6364997;0,4106665;2005;52;112;3;120;30;83,54900
574;38,6374997;0,4028331;1997;49;112;3;117;30;35,06800
575;38,6401664;0,4001665;2002;66;112;3;117;30;8,73200
576;38,6406664;0,4039998;2004;54;112;3;118;30;16,01700
577;38,6451664;0,4031665;1995;47;112;3;116;30;17,43300
578;38,646333;1,0843332;2007;83;112;3;127;30;72,33900
579;38,6486664;1,0846666;2011;69;112;3;127;30;34,32100
580;38,6516664;0,3991665;2006;145;112;3;111;30;25,56900
581;38,6549997;0,3971665;2000;54;112;3;116;30;17,83500
582;38,6569997;1,6671663;2007;84;112;4;405;30;91,17100
583;38,6606664;0,3954998;1996;48;112;3;111;30;14,42300
584;38,6616664;0,3948331;2009;64;112;3;115;30;28,07800
585;38,66267;1,06383;2015;98;112;4;223;60;69,93100
586;38,6631664;1,0646666;2006;71;112;4;209;60;144,66900
587;38,66783;1,06533;2016;106;112;4;217;60;115,62400
588;38,6709997;1,6894997;2006;70;112;4;392;60;75,94200
589;38,6711663;0,3901665;2008;68;112;3;113;30;9,76600
590;38,67383;0,23017;2014;90;112;1;47;30;24,77700
591;38,6739997;0,2301665;2000;55;112;1;47;30;49,56400
592;38,6741663;0,2498332;2002;69;112;1;49;30;36,81800
593;38,6741663;0,2694998;1995;43;112;2;61;30;16,19800
594;38,674833;0,2339999;2011;58;112;1;49;30;26,61500
595;38,6749997;0,2356665;2012;64;112;1;49;30;10,69100
596;38,6754997;0,2361665;2013;72;112;1;49;30;7,57200
597;38,67667;0,23517;2015;108;112;1;48;30;14,41300
598;38,6775;1,06667;2017;105;112;4;211,75;60;536,09400
599;38,677833;0,2296665;2001;59;112;1;47;30;60,97600
600;38,678333;0,2283332;1999;58;112;1;42;30;20,28800
601;38,6784997;0,2271665;1998;51;112;1;46;30;15,17800
602;38,68317;0,28617;2018;103;112;2;68,25;30;32,90400
603;38,683333;0,2369999;1996;46;112;1;45;30;4,27700
604;38,6834997;0,2846665;2012;65;112;2;66;30;22,08900
605;38,6836663;0,2848332;2013;73;112;2;65;30;27,86700
606;38,6836663;1,0829999;2001;68;112;3;124;30;57,44800
607;38,68383;0,28267;2014;91;112;2;61;30;35,79200
608;38,6846663;0,2431665;2005;114;112;1;50;30;74,63500
609;38,6856663;0,2864998;2007;70;112;2;69;30;29,01800
610;38,685833;1,0841666;2006;69;112;3;123;30;55,18200
611;38,686333;1,0631666;1995;56;112;4;211;30;26,80200
612;38,6866663;0,2883332;2011;59;112;2;69;30;56,69300
613;38,68833;0,24283;2017;112;112;1;50,25;30;129,34600
614;38,6884997;1,0626666;2007;85;112;4;211;30;18,73900
615;38,68917;1,0825;2015;97;112;3;124;30;161,70800
616;38,68933;0,29067;2015;107;112;2;70;30;10,74100
617;38,6894997;1,0843332;2004;59;112;3;124;30;32,66100
618;38,6895;1,08367;2017;104;112;3;124,75;30;74,53900
619;38,6899997;1,0834999;1995;54;112;3;124;30;174,97900
620;38,69;0,24283;2016;113;112;1;50;30;29,42800
621;38,69033;0,2455;2018;104;112;1;50,75;30;14,00800
622;38,69117;0,29333;2017;111;112;2;69,75;30;63,56900
623;38,6921663;0,2398332;1997;50;112;1;48;30;23,94300
624;38,6926663;1,0631666;2001;69;112;4;214;30;69,06800
625;38,693833;0,2813332;1994;45;112;2;66;30;7,54800
626;38,693833;1,0619999;2011;68;112;4;213;50;142,29700
627;38,69433;0,29433;2016;112;112;2;69;30;21,36900
628;38,6949997;0,2453332;1994;46;112;1;45;30;4,29900
629;38,6955;1,0825;2016;105;112;3;124;30;78,71000
630;38,6956663;0,2433332;1995;44;112;1;45;30;9,33700
631;38,695833;0,2961665;2006;143;112;2;63;30;16,32700
632;38,696833;1,0826666;1999;63;112;3;125;30;33,88800
633;38,697;0,29933;2018;103;112;2;70,25;30;31,09600
634;38,6979997;1,0603333;2008;84;112;4;217;30;156,68500
635;38,700833;1,0974999;2009;77;112;4;218;30;29,21900
636;38,7009997;0,2491665;2004;118;112;1;50;30;13,37500
637;38,708833;0,2501665;2003;123;112;1;49;30;22,81700
638;38,7381663;0,2541665;2000;56;112;2;57;30;25,73300
639;38,7386663;0,2554998;1999;59;112;2;59;30;4,07200
640;38,7396663;0,2523332;1998;52;112;2;57;30;6,94100
641;38,747333;0,2534998;2002;70;112;2;58;30;18,23000
642;38,754833;0,2598332;2001;60;112;2;60;30;60,26100
643;38,7581663;0,2478332;1996;47;112;2;57;30;12,40600
644;38,7586663;0,2441665;1995;46;112;2;53;30;42,59100
645;38,7595;0,24417;2014;92;112;1;50;32;358,57300
